"","ppid_trialn","pNum","heading","FirstSteeringTime","response","response_num"
"4269","6_3_80","6","1","0.566600000000051","steer","2"
"4270","6_3_81","6","2","0","steer","2"
"4271","6_3_82","6","0.5","0.583500000000015","steer","2"
"4272","6_3_83","6","1.5","0.483400000000017","steer","2"
"4273","6_3_84","6","2","0.400000000000034","steer","2"
"4274","6_3_85","6","0.5","0.566599999999994","steer","2"
"4275","6_3_86","6","1","0.566899999999976","steer","2"
"4276","6_3_87","6","1","0.731299999999976","steer","2"
"4277","6_3_88","6","2","0.383399999999995","steer","2"
"4278","6_3_89","6","2","0.283399999999972","steer","2"
"4279","6_3_9","6","0.5","0.816649999999996","steer","2"
"4280","7_1_0","7","1.5","0.650802624906401","steer","2"
"4281","7_1_1","7","1.5","0.683238149284","steer","2"
"4282","7_1_10","7","2","0.633369999999999","steer","2"
"4283","7_1_11","7","1","0.666699999999999","steer","2"
"4284","7_1_12","7","1.5","0.633359999999996","steer","2"
"4285","7_1_13","7","1.5","0.583460000000002","steer","2"
"4286","7_1_14","7","0.5","0.81671","steer","2"
"4287","7_1_15","7","1","0.500050000000002","steer","2"
"4288","7_1_16","7","2","0.4833","steer","2"
"4289","7_1_17","7","1.5","0.533419999999992","steer","2"
"4290","7_1_18","7","2","0.56671","steer","2"
"4291","7_1_19","7","1.5","0.516740000000013","steer","2"
"4292","7_1_2","7","1.5","0.450000301852199","steer","2"
"4293","7_1_20","7","0","1.4833","steer","2"
"4294","7_1_21","7","1.5","0.633400000000009","steer","2"
"4295","7_1_22","7","0.5","0.600099999999998","steer","2"
"4296","7_1_24","7","1","0.666599999999988","steer","2"
"4297","7_1_25","7","0.5","1.05","steer","2"
"4298","7_1_26","7","0.5","1.2833","steer","2"
"4299","7_1_28","7","0","1.98320000000001","steer","2"
"4300","7_1_29","7","1","0.666899999999998","steer","2"
"4301","7_1_30","7","1","0.63330000000002","steer","2"
"4302","7_1_31","7","1","0.733499999999992","steer","2"
"4303","7_1_32","7","0.5","0.449899999999985","steer","2"
"4304","7_1_33","7","2","0.650099999999981","steer","2"
"4305","7_1_34","7","1","0.399999999999977","steer","2"
"4306","7_1_35","7","2","0.0166000000000111","steer","2"
"4307","7_1_36","7","2","0","steer","2"
"4308","7_1_37","7","0.5","0.833399999999983","steer","2"
"4309","7_1_39","7","2","0.633499999999998","steer","2"
"4310","7_1_40","7","1.5","0.466700000000003","steer","2"
"4311","7_1_42","7","2","0.5","steer","2"
"4312","7_1_43","7","2","0.600099999999998","steer","2"
"4313","7_1_44","7","2","0.500100000000003","steer","2"
"4314","7_1_45","7","1","0.599999999999994","steer","2"
"4315","7_1_46","7","1.5","0.5334","steer","2"
"4316","7_1_48","7","0.5","0.883399999999995","steer","2"
"4317","7_1_49","7","1","0.549999999999983","steer","2"
"4318","7_1_5","7","0","1.96658","steer","2"
"4319","7_1_50","7","1","0.683499999999981","steer","2"
"4320","7_1_51","7","1.5","0.483399999999989","steer","2"
"4321","7_1_54","7","0.5","1.1001","steer","2"
"4322","7_1_55","7","1","0.683400000000006","steer","2"
"4323","7_1_56","7","2","0.716599999999971","steer","2"
"4324","7_1_57","7","1","0.599999999999966","steer","2"
"4325","7_1_58","7","0.5","0.799999999999955","steer","2"
"4326","7_1_59","7","1","0.716599999999971","steer","2"
"4327","7_1_6","7","1","0.633379999999995","steer","2"
"4328","7_1_60","7","1","0.699899999999957","steer","2"
"4329","7_1_61","7","1.5","0.616800000000012","steer","2"
"4330","7_1_62","7","1.5","0.566699999999969","steer","2"
"4331","7_1_63","7","2","0.533399999999972","steer","2"
"4332","7_1_64","7","1","0.716800000000035","steer","2"
"4333","7_1_66","7","1","0.649900000000002","steer","2"
"4334","7_1_67","7","1.5","0.666700000000048","steer","2"
"4335","7_1_68","7","0.5","0.866700000000037","steer","2"
"4336","7_1_69","7","0.5","1.08320000000003","steer","2"
"4337","7_1_7","7","1.5","0.616639999999997","steer","2"
"4338","7_1_70","7","2","0.600200000000029","steer","2"
"4339","7_1_71","7","0.5","1.19990000000001","steer","2"
"4340","7_1_72","7","1.5","0.683400000000006","steer","2"
"4341","7_1_73","7","2","0.700000000000045","steer","2"
"4342","7_1_74","7","1.5","0.616700000000037","steer","2"
"4343","7_1_76","7","1.5","0.633199999999988","steer","2"
"4344","7_1_77","7","2","0.650100000000009","steer","2"
"4345","7_1_78","7","1","0.700199999999995","steer","2"
"4346","7_1_79","7","1.5","0.633399999999995","steer","2"
"4347","7_1_81","7","2","0.566800000000001","steer","2"
"4348","7_1_83","7","1.5","0.75","steer","2"
"4349","7_1_85","7","2","0.750200000000007","steer","2"
"4350","7_1_86","7","2","0.500099999999975","steer","2"
"4351","7_1_88","7","2","0.583399999999983","steer","2"
"4352","7_1_9","7","2","0.616769999999995","steer","2"
"4353","7_2_0","7","1","0.950707","steer","2"
"4354","7_2_1","7","0.5","1.31661","steer","2"
"4355","7_2_10","7","1","0.666640000000001","steer","2"
"4356","7_2_11","7","1.5","0.683210000000003","steer","2"
"4357","7_2_12","7","1.5","0.616759999999999","steer","2"
"4358","7_2_13","7","0.5","0.633310000000009","steer","2"
"4359","7_2_14","7","1","0.733350000000002","steer","2"
"4360","7_2_15","7","2","0.500209999999996","steer","2"
"4361","7_2_16","7","2","0.466369999999998","steer","2"
"4362","7_2_18","7","1.5","0.766649999999998","steer","2"
"4363","7_2_21","7","1","0.950400000000002","steer","2"
"4364","7_2_22","7","1.5","0.650100000000009","steer","2"
"4365","7_2_23","7","2","0.598800000000011","steer","2"
"4366","7_2_24","7","2","0.566500000000005","steer","2"
"4367","7_2_28","7","1","0.75","steer","2"
"4368","7_2_29","7","1.5","0.733400000000017","steer","2"
"4369","7_2_3","7","1","0.749919999999999","steer","2"
"4370","7_2_30","7","0.5","1.30000000000001","steer","2"
"4371","7_2_31","7","1","0.833300000000008","steer","2"
"4372","7_2_32","7","1","0.866500000000002","steer","2"
"4373","7_2_34","7","1","0.75","steer","2"
"4374","7_2_38","7","2","0.566800000000001","steer","2"
"4375","7_2_39","7","1.5","0.61669999999998","steer","2"
"4376","7_2_4","7","2","0.5334","steer","2"
"4377","7_2_40","7","0.5","0.7166","steer","2"
"4378","7_2_41","7","1","0.699999999999989","steer","2"
"4379","7_2_42","7","1","0.633499999999998","steer","2"
"4380","7_2_43","7","2","0.583400000000012","steer","2"
"4381","7_2_44","7","2","0.566800000000001","steer","2"
"4382","7_2_46","7","1.5","0.666699999999992","steer","2"
"4383","7_2_48","7","1.5","0.599999999999994","steer","2"
"4384","7_2_49","7","1.5","0.816699999999997","steer","2"
"4385","7_2_5","7","1.5","0.816839999999999","steer","2"
"4386","7_2_50","7","2","0.66670000000002","steer","2"
"4387","7_2_52","7","1","0.800099999999986","steer","2"
"4388","7_2_53","7","1","0.500099999999975","steer","2"
"4389","7_2_56","7","2","0.683300000000031","steer","2"
"4390","7_2_58","7","1","0.917500000000018","steer","2"
"4391","7_2_59","7","1","0.783399999999972","steer","2"
"4392","7_2_60","7","2","0.600199999999973","steer","2"
"4393","7_2_62","7","1.5","0.850099999999998","steer","2"
"4394","7_2_63","7","0.5","1.09990000000005","steer","2"
"4395","7_2_64","7","2","0.683400000000006","steer","2"
"4396","7_2_65","7","1","0.650100000000009","steer","2"
"4397","7_2_66","7","1","0.650199999999984","steer","2"
"4398","7_2_67","7","1.5","0.733399999999961","steer","2"
"4399","7_2_7","7","1.5","0.599960000000003","steer","2"
"4400","7_2_70","7","2","0.633399999999995","steer","2"
"4401","7_2_72","7","2","0.516799999999989","steer","2"
"4402","7_2_73","7","2","0.716599999999971","steer","2"
"4403","7_2_74","7","0.5","0.783299999999997","steer","2"
"4404","7_2_75","7","2","0.816700000000026","steer","2"
"4405","7_2_76","7","1","0.650199999999984","steer","2"
"4406","7_2_77","7","2","0.616800000000012","steer","2"
"4407","7_2_79","7","1.5","0.666699999999992","steer","2"
"4408","7_2_8","7","1.5","0.433309999999999","steer","2"
"4409","7_2_81","7","1.5","0.616800000000012","steer","2"
"4410","7_2_82","7","1.5","0.600000000000023","steer","2"
"4411","7_2_85","7","1.5","0.716700000000003","steer","2"
"4412","7_2_86","7","1.5","0.533399999999972","steer","2"
"4413","7_2_87","7","2","0.649999999999977","steer","2"
"4414","7_2_89","7","2","0.599899999999991","steer","2"
"4415","7_3_0","7","1.5","0.71674","steer","2"
"4416","7_3_1","7","2","0.466659999999999","steer","2"
"4417","7_3_10","7","2","0.550020000000004","steer","2"
"4418","7_3_12","7","2","0.533360000000002","steer","2"
"4419","7_3_13","7","2","0.516779999999997","steer","2"
"4420","7_3_14","7","1.5","0.683189999999996","steer","2"
"4421","7_3_17","7","2","0.683329999999998","steer","2"
"4422","7_3_18","7","1.5","0.666669999999996","steer","2"
"4423","7_3_2","7","2","0.63336","steer","2"
"4424","7_3_21","7","1","0.666699999999992","steer","2"
"4425","7_3_23","7","1","0.700000000000003","steer","2"
"4426","7_3_25","7","1.5","0.666699999999992","steer","2"
"4427","7_3_27","7","1","0.683300000000003","steer","2"
"4428","7_3_29","7","2","0.533299999999997","steer","2"
"4429","7_3_31","7","2","0.583399999999983","steer","2"
"4430","7_3_32","7","0.5","0.600099999999998","steer","2"
"4431","7_3_33","7","2","0.650000000000006","steer","2"
"4432","7_3_34","7","1.5","0.600099999999998","steer","2"
"4433","7_3_37","7","2","0.650000000000006","steer","2"
"4434","7_3_38","7","1","0.950099999999992","steer","2"
"4435","7_3_39","7","1.5","0.700000000000017","steer","2"
"4436","7_3_4","7","2","0.63334","steer","2"
"4437","7_3_40","7","1.5","0.650100000000009","steer","2"
"4438","7_3_41","7","2","0.666699999999992","steer","2"
"4439","7_3_43","7","1.5","0.583200000000005","steer","2"
"4440","7_3_45","7","0.5","0.633200000000016","steer","2"
"4441","7_3_47","7","2","0.566699999999997","steer","2"
"4442","7_3_48","7","2","0.683300000000003","steer","2"
"4443","7_3_49","7","0.5","0.666699999999992","steer","2"
"4444","7_3_5","7","1.5","0.699929999999995","steer","2"
"4445","7_3_52","7","0.5","0.833399999999983","steer","2"
"4446","7_3_53","7","1","0.733399999999961","steer","2"
"4447","7_3_55","7","1","0.716700000000003","steer","2"
"4448","7_3_58","7","1.5","0.716700000000003","steer","2"
"4449","7_3_59","7","1","0.700099999999964","steer","2"
"4450","7_3_62","7","1.5","0.533400000000029","steer","2"
"4451","7_3_63","7","1.5","0.600000000000023","steer","2"
"4452","7_3_64","7","0.5","0.850099999999998","steer","2"
"4453","7_3_66","7","1","0.700000000000045","steer","2"
"4454","7_3_67","7","1.5","0.699999999999989","steer","2"
"4455","7_3_68","7","1","0.63330000000002","steer","2"
"4456","7_3_69","7","1.5","0.716700000000003","steer","2"
"4457","7_3_70","7","2","0.583300000000008","steer","2"
"4458","7_3_71","7","2","0.666699999999992","steer","2"
"4459","7_3_72","7","2","0.466600000000028","steer","2"
"4460","7_3_73","7","1.5","0.616800000000012","steer","2"
"4461","7_3_74","7","0.5","0.616800000000012","steer","2"
"4462","7_3_75","7","1.5","0.633399999999995","steer","2"
"4463","7_3_76","7","1.5","0.616600000000005","steer","2"
"4464","7_3_77","7","0.5","0.716700000000003","steer","2"
"4465","7_3_78","7","1","0.683400000000006","steer","2"
"4466","7_3_8","7","1","0.900069999999999","steer","2"
"4467","7_3_82","7","1.5","0.70010000000002","steer","2"
"4468","7_3_83","7","0.5","1.11660000000001","steer","2"
"4469","7_3_84","7","1.5","0.566599999999994","steer","2"
"4470","7_3_86","7","2","0.516700000000014","steer","2"
"4471","7_3_87","7","1","0.699999999999989","steer","2"
"4472","7_3_88","7","2","0.600099999999998","steer","2"
"4473","7_3_9","7","1.5","0.683309999999999","steer","2"
"4474","8_1_0","8","0","0.7342478447756","steer","2"
"4475","8_1_1","8","2","0.400073651928301","steer","2"
"4476","8_1_11","8","2","0.333388471662097","steer","2"
"4477","8_1_12","8","0.5","0.400121344570294","steer","2"
"4478","8_1_13","8","2","0.433378510540706","steer","2"
"4479","8_1_14","8","0.5","0.100086027866993","steer","2"
"4480","8_1_15","8","1","0.450094781579708","steer","2"
"4481","8_1_16","8","1","0.400027770399205","steer","2"
"4482","8_1_17","8","1","0.333319951220602","steer","2"
"4483","8_1_18","8","1","0.416770906280988","steer","2"
"4484","8_1_19","8","0.5","0.350126476057","steer","2"
"4485","8_1_2","8","0.5","0.483343193837399","steer","2"
"4486","8_1_20","8","1","0.383427712443989","steer","2"
"4487","8_1_21","8","0.5","0.550031392625002","steer","2"
"4488","8_1_22","8","0.5","0.300094781578991","steer","2"
"4489","8_1_23","8","1","0.466906136050994","steer","2"
"4490","8_1_24","8","1","0.416772415541999","steer","2"
"4491","8_1_25","8","1","0.233348929028992","steer","2"
"4492","8_1_27","8","2","0.38335617348099","steer","2"
"4493","8_1_28","8","0","0.666824032262014","steer","2"
"4494","8_1_29","8","2","0.383387264253997","steer","2"
"4495","8_1_3","8","1.5","0.433402055009598","steer","2"
"4496","8_1_30","8","1","0.383446729129986","steer","2"
"4497","8_1_31","8","0.5","0.366736796986999","steer","2"
"4498","8_1_32","8","1.5","0.349999999999994","steer","2"
"4499","8_1_34","8","1.5","0.383399999999995","steer","2"
"4500","8_1_35","8","2","0.2834","steer","2"
"4501","8_1_36","8","1","0.300100000000015","steer","2"
"4502","8_1_37","8","1.5","0.366700000000009","steer","2"
"4503","8_1_39","8","1.5","0.316699999999997","steer","2"
"4504","8_1_4","8","1.5","0.416624809833099","steer","2"
"4505","8_1_40","8","1.5","0.366600000000005","steer","2"
"4506","8_1_41","8","1","0.483400000000017","steer","2"
"4507","8_1_43","8","2","0.2834","steer","2"
"4508","8_1_44","8","2","0.383600000000001","steer","2"
"4509","8_1_45","8","1","0.25","steer","2"
"4510","8_1_46","8","1","0.350200000000001","steer","2"
"4511","8_1_47","8","2","0.333600000000018","steer","2"
"4512","8_1_48","8","1.5","0.333399999999983","steer","2"
"4513","8_1_49","8","1.5","0.416599999999988","steer","2"
"4514","8_1_5","8","2","0.383384849436098","steer","2"
"4515","8_1_50","8","0.5","0.449899999999985","steer","2"
"4516","8_1_51","8","0.5","0.333300000000008","steer","2"
"4517","8_1_52","8","2","0","steer","2"
"4518","8_1_53","8","1","0.433299999999974","steer","2"
"4519","8_1_54","8","1.5","0.466700000000003","steer","2"
"4520","8_1_55","8","1","0.366799999999955","steer","2"
"4521","8_1_56","8","0.5","0.483400000000017","steer","2"
"4522","8_1_57","8","1.5","0.266799999999989","steer","2"
"4523","8_1_59","8","2","0.38330000000002","steer","2"
"4524","8_1_6","8","2","0.0834844606506024","steer","2"
"4525","8_1_60","8","0","1.1001","steer","2"
"4526","8_1_61","8","1","0.450000000000045","steer","2"
"4527","8_1_62","8","1.5","0.333500000000015","steer","2"
"4528","8_1_63","8","0.5","0.466600000000028","steer","2"
"4529","8_1_64","8","2","0.333399999999983","steer","2"
"4530","8_1_65","8","0.5","0.36669999999998","steer","2"
"4531","8_1_66","8","1.5","0.0167999999999893","steer","2"
"4532","8_1_67","8","2","0.350199999999973","steer","2"
"4533","8_1_68","8","0","0.283299999999997","steer","2"
"4534","8_1_69","8","1","0.0165999999999826","steer","2"
"4535","8_1_7","8","1.5","0.466649259858499","steer","2"
"4536","8_1_70","8","1.5","0.249900000000025","steer","2"
"4537","8_1_71","8","1.5","0.150000000000034","steer","2"
"4538","8_1_72","8","1.5","0.416600000000017","steer","2"
"4539","8_1_73","8","2","0.416699999999992","steer","2"
"4540","8_1_75","8","2","0.383599999999944","steer","2"
"4541","8_1_76","8","2","0.400100000000009","steer","2"
"4542","8_1_77","8","0.5","0.5","steer","2"
"4543","8_1_78","8","2","0.166699999999992","steer","2"
"4544","8_1_79","8","0.5","0.349899999999991","steer","2"
"4545","8_1_8","8","1","0.416682161744497","steer","2"
"4546","8_1_80","8","1","0.466700000000003","steer","2"
"4547","8_1_81","8","1.5","0.449999999999989","steer","2"
"4548","8_1_82","8","0.5","0.516599999999983","steer","2"
"4549","8_1_83","8","0.5","0.533400000000029","steer","2"
"4550","8_1_84","8","2","0.350200000000029","steer","2"
"4551","8_1_85","8","0.5","0.483499999999992","steer","2"
"4552","8_1_86","8","1","0.38330000000002","steer","2"
"4553","8_1_87","8","0.5","0.383299999999963","steer","2"
"4554","8_1_88","8","1.5","0.466799999999978","steer","2"
"4555","8_1_89","8","0.5","0.516700000000014","steer","2"
"4556","8_1_9","8","1.5","0.349912462872204","steer","2"
"4557","8_2_0","8","0.5","0.434201","steer","2"
"4558","8_2_1","8","2","0.316759999999999","steer","2"
"4559","8_2_10","8","1.5","0.250119999999995","steer","2"
"4560","8_2_11","8","2","0.333350000000003","steer","2"
"4561","8_2_13","8","1","0.46678","steer","2"
"4562","8_2_14","8","0.5","0.550030000000007","steer","2"
"4563","8_2_16","8","1.5","0.416669999999996","steer","2"
"4564","8_2_17","8","0.5","0.433459999999997","steer","2"
"4565","8_2_2","8","1","0.483430000000002","steer","2"
"4566","8_2_20","8","1.5","0.383399999999995","steer","2"
"4567","8_2_21","8","1","0.450100000000006","steer","2"
"4568","8_2_23","8","0.5","0.399900000000002","steer","2"
"4569","8_2_25","8","2","0.416600000000003","steer","2"
"4570","8_2_27","8","1.5","0.333400000000012","steer","2"
"4571","8_2_28","8","0","0.25","steer","2"
"4572","8_2_29","8","2","0.38330000000002","steer","2"
"4573","8_2_3","8","1.5","0.283379999999998","steer","2"
"4574","8_2_30","8","0.5","0.583300000000008","steer","2"
"4575","8_2_32","8","2","0.383299999999991","steer","2"
"4576","8_2_33","8","1","0.416599999999988","steer","2"
"4577","8_2_34","8","1.5","0.13330000000002","steer","2"
"4578","8_2_35","8","2","0.233499999999992","steer","2"
"4579","8_2_36","8","1","0.283300000000025","steer","2"
"4580","8_2_37","8","1","0.400200000000012","steer","2"
"4581","8_2_38","8","2","0.30019999999999","steer","2"
"4582","8_2_4","8","0.5","0.400000000000002","steer","2"
"4583","8_2_40","8","0.5","0.416799999999995","steer","2"
"4584","8_2_41","8","2","0.416599999999988","steer","2"
"4585","8_2_42","8","0.5","0.133299999999991","steer","2"
"4586","8_2_43","8","1","0.450199999999995","steer","2"
"4587","8_2_45","8","2","0.333400000000012","steer","2"
"4588","8_2_46","8","1.5","0.0499999999999829","steer","2"
"4589","8_2_47","8","1","0.200199999999995","steer","2"
"4590","8_2_48","8","1.5","0.300000000000011","steer","2"
